NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Peetuk,400,Biryani,,,,,,,,,,
Wazwaan,500,North Indian,,,,,,,,,,
Dark Temptations,400,Bakery,,,,,,,,,,
Serotonin - The Kitchen,500,Continental,,,,,,,,,,
Burrito Factory,650,Mexican,,,,,,,,,,
Food Bites,600,South Indian,,,,,,,,,,
Bhagat Tarachand,450,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Bar Tales,1500,Continental,,,,,,,,,,
Aquafire Restaurant,1100,North Indian,,,,,,,,,,
Pizzaah! District,650,Pizza,,,,,,,,,,
Sweetish House Mafia,350,Bakery,,,,,,,,,,
Goila Butter Chicken,700,North Indian,,,,,,,,,,
Quarter Pillar,1200,Chinese,,,,,,,,,,
Nom Nom,1600,Asian,,,,,,,,,,
Bistro 1,1000,European,,,,,,,,,,
Granville Greens,1000,Mexican,,,,,,,,,,
Turkey Central,1800,Turkish,,,,,,,,,,
Keiba,1500,Sushi,,,,,,,,,,
Sigdi,650,Mughlai,,,,,,,,,,
Shabari,700,North Indian,,,,,,,,,,
British Brewing Company,1600,British,,,,,,,,,,
Rodeo Pizza,500,Pizza,Mumbai,7 Bungalows-- Andheri West,https://www.zomato.com/mumbai/rodeo-pizza-7-bungalows/info,12,Quick Bites,12noon to 230am(Mon-Sun),Very Good,4.2,701,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Ph Se Food,1000,North Indian,,,,,,,,,,
Saucy Side Up,800,Chinese,Mumbai,Chakala,https://www.zomato.com/mumbai/saucy-side-up-chakala/info,120,Casual Dining,1130am to 330pm,,,,
RatnaKokan,700,Seafood,,,,,,,,,,
Genuine Broaster Chicken,800,Continental,,,,,,,,,,
Dabba Garam,180,North Indian,Mumbai,Kasarvadavli-- Thane West,https://www.zomato.com/mumbai/dabba-garam-kasarvadavli-thane-west/info,120,Casual Dining,1130am to 1130pm(Mon-Sun),Good,3.8,92,
Farmhouse Funfiesta,800,Chinese,,,,,,,,,,
Saikrupa Amritsar Kulcha,150,Street Food,Mumbai,Ghatkopar East,https://www.zomato.com/mumbai/saikrupa-amritsar-kulcha-ghatkopar-east/info,120,Quick Bites,11am to 11pm(Mon-Sun),None,NEW,NEW,
Sandrich,300,Fast Food,,,,,,,,,,
The Darjeeling,600,Chinese,,,,,,,,,,
Sandwizzaa,300,Sandwich,,,,,,,,,,
Sweet Bengal,250,Desserts,,,,,,,,,,
The Lab,700,North Indian,,,,,,,,,,
IDlish - Idli Dosa Relish,250,South Indian,,,,,,,,,,
Janta Bar N Restaurant,700,North Indian,,,,,,,,,,
Aqua Family Restro Bar,550,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Sanjay Ice Cream,250,Desserts,,,,,,,,,,
Spize & Grillz,950,Mughlai,,,,,,,,,,
Burrp,800,Continental,,,,,,,,,,
Bismillah,500,North Indian,,,,,,,,,,
The Matka Chef,250,North Indian,Mumbai,Manpada-- Thane West,https://www.zomato.com/mumbai/the-matka-chef-manpada-thane-west-thane/info,121,none,7am to 5am(Mon-Sun),None,NEW,NEW,
Baba Hotel & Lunch Home,400,North Indian,,,,,,,,,,
Sezzan Restaurant,700,Chinese,,,,,,,,,,
Sudarshan Lunch Home,700,South Indian,,,,,,,,,,
Amma's,500,North Indian,,,,,,,,,,
Prem's,800,Chinese,,,,,,,,,,
Apple In Kitchen,800,Chinese,,,,,,,,,,
The Hangout Pizza Hub,400,Pizza,,,,,,,,,,
Thalis and Combos,500,North Indian,,,,,,,,,,
Let's Go Eat,700,Bakery,,,,,,,,,,
The Local Eatery,500,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Kettle & Kegs,200,Tea,,,,,,,,,,
Tanki Bar + Kitchen,800,Biryani,,,,,,,,,,
Grub Hub,1300,North Indian,,,,,,,,,,
Chowpaty Kulfi,150,Ice Cream,,,,,,,,,,
Just Rice,400,South Indian,,,,,,,,,,
The Chef 24X7,600,Fast Food,,,,,,,,,,
Hotel Sohan Palace Family Resto-Bar,1000,North Indian,,,,,,,,,,
More's Family Restaurant & Bar,500,North Indian,,,,,,,,,,
Mauja,700,North Indian,,,,,,,,,,
Cafe Coffee Time,1000,Cafe,,,,,,,,,,
Pohewala,200,Fast Food,,,,,,,,,,
Happytite,500,Chinese,,,,,,,,,,
Bambooz Family Restaurant & Bar,700,Chinese,,,,,,,,,,
Noor Sahab,800,North Indian,,,,,,,,,,
Cafe Naaz,500,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Brewers Bay,600,Continental,,,,,,,,,,
Shuruwat- Veg Food Journey,600,Continental,,,,,,,,,,
Pride Kitchen Hyderabadi Biryani,500,North Indian,,,,,,,,,,
Blossom - The Fusion Spot,800,North Indian,,,,,,,,,,
Nischita Nxt,450,North Indian,,,,,,,,,,
Kokan Swad,600,Malwani,,,,,,,,,,
Gupta Ice Cream,150,Desserts,Mumbai,Mazgaon,https://www.zomato.com/mumbai/gupta-ice-cream-mazgaon/info,123,Dessert Parlor,1030am to 1130pm(Mon-Sun),Very Good,4.2,144,
Nothing But Chicken,300,Fast Food,Mumbai,Mahakali,https://www.zomato.com/mumbai/nothing-but-chicken-mahakali/info,123,Quick Bites,8am to 11pm(Mon-Sun),Good,3.8,118,
Poushtikk Box,500,North Indian,Mumbai,Near Andheri East Station,https://www.zomato.com/mumbai/poushtikk-box-near-andheri-east-station/info,123,Quick Bites,8am to 9pm(Mon-Sun),Good,3.7,57,
Pizza Bite,450,Pizza,,,,,,,,,,
The Waffle Point,300,Desserts,,,,,,,,,,
Kabila,700,North Indian,,,,,,,,,,
Oh! Calcutta,1200,Bengali,,,,,,,,,,
D'Crepes Cafe,1000,Cafe,,,,,,,,,,
Xotik Cafe,600,Cafe,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Portico,800,Continental,,,,,,,,,,
Badri's,500,Chinese,,,,,,,,,,
Cafe Runway,700,Cafe,,,,,,,,,,
Talli,1000,Continental,,,,,,,,,,
1993 The Container Kitchen,800,North Indian,,,,,,,,,,
Desi Videsi,300,North Indian,,,,,,,,,,
Kailash Parbat,1000,North Indian,,,,,,,,,,
Khane Khas,1000,North Indian,,,,,,,,,,
Mumbai Magic,400,North Indian,,,,,,,,,,
The Dressing Co.,500,Salad,,,,,,,,,,
Hotel Popular,500,South Indian,,,,,,,,,,
Royale Masterchef Finedine and Bar,1400,North Indian,,,,,,,,,,
Cafe Istaa,500,Cafe,,,,,,,,,,
Enrich Ice Cream,100,Ice Cream,Mumbai,Goregaon East,https://www.zomato.com/mumbai/enrich-ice-cream-goregaon-east/info,124,Dessert Parlor,11am to 11pm(Mon-Sun),Very Good,4.2,124,
Sorriso Indian Kitchen &  Bar,1300,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
STOVE - The Vegetarian Kitchen,600,Mexican,,,,,,,,,,
Mucho,800,Continental,,,,,,,,,,
Fresh Food Co.,500,Continental,,,,,,,,,,
Swad Maharashtracha,400,Maharashtrian,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/swad-maharashtracha-andheri-lokhandwala/info,125,Quick Bites,9am to 11pm(Mon-Sun),Good,3.5,133,
Bunk Junk,500,Salad,,,,,,,,,,
Maruti Pav Bhaji,150,Street Food,Mumbai,Vile Parle West,https://www.zomato.com/mumbai/maruti-pav-bhaji-vile-parle-west/info,125,Quick Bites,730pm to 12midnight(Mon-Sun),Very Good,4,399,
Oh Dough,500,Bakery,,,,,,,,,,
Theeram,550,Biryani,,,,,,,,,,
Pangat,500,North Indian,,,,,,,,,,
Ganga Vihar,500,North Indian,,,,,,,,,,
D.P's,400,South Indian,,,,,,,,,,
Bubble Bee,300,Desserts,Mumbai,Vasai,https://www.zomato.com/mumbai/bubble-bee-vasai/info,125,Dessert Parlor,1030am to 12midnight(Mon-Sun),Very Good,4,158,
Cafe Vrindavan Pure Vegetarian,500,North Indian,,,,,,,,,,
Shreejee's,700,South Indian,,,,,,,,,,
Healthy Treats,500,Bakery,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Eatalios,700,Italian,,,,,,,,,,
The Noisy Cafe,500,Cafe,,,,,,,,,,
Bombay Rolls,400,Rolls,,,,,,,,,,
Om Snacks,300,Beverages,,,,,,,,,,
Bonnie's Bakery,350,Bakery,,,,,,,,,,
En'creo,800,Continental,,,,,,,,,,
The Class Thali,1000,North Indian,,,,,,,,,,
Konark Veg Diet,700,North Indian,,,,,,,,,,
The Herbiary,450,Healthy Food,,,,,,,,,,
Choice Snacks Parlour,600,Fast Food,,,,,,,,,,
Parivar,500,Chinese,,,,,,,,,,
Shaan  E Lucknow Tunday Kabab,300,Mughlai,Mumbai,Ghansoli,https://www.zomato.com/mumbai/shaan-e-lucknow-tunday-kabab-2-ghansoli-navi-mumbai/info,126,Quick Bites,12noon to 330pm,,,,
Ravindra Restaurant,400,North Indian,,,,,,,,,,
Curry Twist,1200,North Indian,,,,,,,,,,
Dynasty,1000,Chinese,Mumbai,Santacruz West,https://www.zomato.com/mumbai/dynasty-santacruz-west/info,126,Casual Dining,12noon to 330pm,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The White Creme,500,Desserts,,,,,,,,,,
The Village Shop,1100,Cafe,,,,,,,,,,
SASA Chillout,300,Lebanese,,,,,,,,,,
Myra Dining & Bar,900,Seafood,,,,,,,,,,
41 Park Street,300,Rolls,Mumbai,Bhayandar,https://www.zomato.com/mumbai/41-park-street-bhayandar/info,127,Quick Bites,930am to 12midnight(Mon-Sun),Good,3.8,151,
Sagar Fine Dine,900,Continental,,,,,,,,,,
Indichef,400,North Indian,,,,,,,,,,
Pomona,400,Cafe,,,,,,,,,,
Farmville Cafe,800,Coffee,,,,,,,,,,
Juice Lounge,500,Beverages,,,,,,,,,,
Dario's,1500,Cafe,,,,,,,,,,
Tibbs Frankie,300,Rolls,Mumbai,Vile Parle West,https://www.zomato.com/mumbai/tibbs-frankie-1-vile-parle-west/info,127,Quick Bites,1030am to 1230AM(Mon-Sun),Average,3,10,
New Lazeez Restaurant,500,North Indian,,,,,,,,,,
Raj Restaurant,400,Chinese,,,,,,,,,,
Cafe Jumbo,500,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Deepa Restaurant & Bar,850,North Indian,,,,,,,,,,
Mumbai Creams,800,South Indian,,,,,,,,,,
Red Box Cafe,1500,Italian,,,,,,,,,,
Country Of Origin,300,Bakery,,,,,,,,,,
Hotel Shahi Darbar,700,North Indian,,,,,,,,,,
21st Century Pizzeria,500,Pizza,,,,,,,,,,
Henry's Kitchen,550,Chinese,,,,,,,,,,
Hotel Sun Inn,700,Chinese,,,,,,,,,,
Temptations,500,Desserts,,,,,,,,,,
Mahesh Resto Bar,550,North Indian,,,,,,,,,,
On The House,500,Chinese,,,,,,,,,,
Aarohii Homemade Chocolates,200,Desserts,Mumbai,Girgaum,https://www.zomato.com/mumbai/aarohii-homemade-chocolates-girgaum/info,128,Dessert Parlor,12midnight to 10pm(Mon,,,,
ToGo,600,North Indian,,,,,,,,,,"630pm to ...""|""Good""|""3.9""|""369"""
ChickenWalla,500,North Indian,,,,,,,,,,
Hokey Pokey,200,Desserts,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Happy Singh Da Dhaba,700,North Indian,Mumbai,Andheri Lokhandwala-- Andheri West,https://www.zomato.com/mumbai/happy-singh-da-dhaba-andheri-lokhandwala/info,129,Casual Dining,1215pm to 4am(Mon-Sun),Average,2.7,76,
BBQ Republic,350,BBQ,,,,,,,,,,
Gps Foods,350,Chinese,,,,,,,,,,
Bombay Shakers,300,Beverages,Mumbai,Goregaon West,https://www.zomato.com/mumbai/bombay-shakers-1-goregaon-west/info,129,Beverage Shop,12midnight to 4am,,,,
Nawabz,300,North Indian,,,,,,,,,,
Box99,600,North Indian,,,,,,,,,,
Kule's  kitchen,400,Chinese,,,,,,,,,,
Hotel Saideep Family Restaurant & Bar,750,Chinese,,,,,,,,,,
Maiz Mexican Kitchen,700,Mexican,,,,,,,,,,
Snowbite Natural Ice cream,200,Ice Cream,Mumbai,Hill Road-- Bandra West,https://www.zomato.com/mumbai/snowbite-natural-ice-cream-hill-road-bandra-west/info,129,Dessert Parlor,11am to 1230AM(Mon-Sun),Good,3.6,43,
Hoddogs,300,Burger,,,,,,,,,,
Madhuram,500,Chinese,,,,,,,,,,
Sudama Snacks & Juices,300,Street Food,,,,,,,,,,
Sigree,1800,North Indian,,,,,,,,,,
Somethings Fishy - Regenza By Tunga,1600,Seafood,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Icekraft,300,Desserts,,,,,,,,,,
Chenab,1200,North Indian,,,,,,,,,,
Mira Republic,1100,North Indian,,,,,,,,,,
Open House Cafe And Bar,1200,Continental,,,,,,,,,,
Havana Café & Bar - The Gordon House Hotel,1500,Mexican,,,,,,,,,,
Amar Juice Centre,700,Street Food,,,,,,,,,,
Pizza Caprina,700,Fast Food,,,,,,,,,,
91 Rosewood Villa,1500,Chinese,,,,,,,,,,
Candy and Green,1600,Asian,,,,,,,,,,
Red Olives,1500,North Indian,,,,,,,,,,
Bombay Coffee House,750,Cafe,,,,,,,,,,
Chocolateria San Churro,800,Cafe,,,,,,,,,,
Rainforest Resto-Bar,1800,Chinese,,,,,,,,,,
Arsalan Shawarma King,350,Lebanese,,,,,,,,,,
B Desi,1200,North Indian,Mumbai,Veera Desai Area,https://www.zomato.com/mumbai/b-desi-veera-desai-area/info,13,Bar,1pm to 1am(Mon-Sun),Very Good,4.1,826,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
D' Comfort Gourmet,100,Fast Food,Mumbai,New Panvel,https://www.zomato.com/mumbai/d-comfort-gourmet-1-new-panvel-navi-mumbai/info,130,Kiosk,1130am to 930pm(Mon-Sun),Good,3.7,77,
Swamy - South Indian Food Express,200,South Indian,Mumbai,Upvan-- Thane West,https://www.zomato.com/mumbai/swamy-south-indian-food-express-upvan-thane-west-thane/info,130,none,7am to 10pm(Mon-Sun),Very Good,4,292,
Biryani By Kilo,700,Biryani,,,,,,,,,,
Mr Foody,600,North Indian,,,,,,,,,,
A1 Famous Dum Biryani,700,Mughlai,,,,,,,,,,
Akkad Bakkad Bombay Boom,500,Fast Food,Mumbai,Kandivali West,https://www.zomato.com/mumbai/akkad-bakkad-bombay-boom-2-kandivali-west/info,130,Quick Bites,1pm to 12midnight(Mon-Sun),Good,3.5,12,
Munch,600,Fast Food,,,,,,,,,,
Silly Chilly,400,Chinese,Mumbai,Khopat-- Thane West,https://www.zomato.com/mumbai/silly-chilly-1-khopat-thane-west/info,130,Casual Dining,12noon to 12midnight(Mon-Sun),Good,3.8,203,
House Of Momo,300,Momos,,,,,,,,,,
Grapeviine,700,North Indian,,,,,,,,,,
New Shanghai,700,Seafood,,,,,,,,,,
Mahlzeit - Berlin Street Food,750,German,Mumbai,Pali Hill-- Bandra West,https://www.zomato.com/mumbai/mahlzeit-berlin-street-food-pali-hill-bandra-west/info,130,Casual Dining,12noon to 1145pm(Mon-Sun),Very Good,4.1,583,
The Joker Bistro,1200,North Indian,,,,,,,,,,
Delicacy Of China,650,Chinese,,,,,,,,,,
Farmhouse Garden Family Restaurant & Bar,1200,Continental,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Shree Sunders,700,South Indian,,,,,,,,,,
Yum In Tum,250,Lebanese,,,,,,,,,,
Lakeside Chinese Corner,400,Chinese,Mumbai,Vashi,https://www.zomato.com/mumbai/lakeside-chinese-corner-vashi-navi-mumbai/info,131,Casual Dining,10am to 11pm(Mon-Sun),Good,3.9,279,
Manisha Chinese Corner,500,Chinese,,,,,,,,,,
Shashikant Lunch Home,350,North Indian,,,,,,,,,,
Baochee,700,Chinese,,,,,,,,,,
Al Baik,400,Fast Food,Mumbai,Kurla,https://www.zomato.com/mumbai/al-baik-kurla/info,131,Quick Bites,5pm to 1130pm(Mon-Sun),Very Good,4.1,119,
Foodiator,300,Fast Food,Mumbai,Kharghar,https://www.zomato.com/mumbai/foodiator-1-kharghar-navi-mumbai/info,131,Quick Bites,11am to 11pm(Mon-Sat),,,,
China Xpress,450,Chinese,Mumbai,Majiwada-- Thane West,https://www.zomato.com/mumbai/china-xpress-2-majiwada-thane-west-thane/info,131,Quick Bites,Closed(Mon),,,,
Beer Bites,800,American,,,,,,,,,,
Swadesh,550,North Indian,,,,,,,,,,
Kaffeine,950,Cafe,,,,,,,,,,
Pepper Fry,800,Chinese,,,,,,,,,,
Coffee Sutra,500,Beverages,,,,,,,,,,
Trap Lounge,1800,Continental,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Feast O Fill,800,North Indian,,,,,,,,,,
Mumbai Canteen,1100,Chinese,,,,,,,,,,
Ahmed Bhai's Bry & Dry,850,North Indian,,,,,,,,,,
Tandoor Tawa Aur Karahi,600,North Indian,,,,,,,,,,
Pegasus Brew House,1500,Chinese,,,,,,,,,,
Leo 89,1400,North Indian,,,,,,,,,,
The BN Fries,150,Momos,,,,,,,,,,
Raju Sandwich Stall,250,Sandwich,,,,,,,,,,
PJ's,700,Continental,,,,,,,,,,
Mr. Foodiee,450,Bengali,,,,,,,,,,
Samrat Restaurant,900,North Indian,,,,,,,,,,
Shree Gangour Sweets,500,Street Food,,,,,,,,,,
Maroosh,600,Lebanese,,,,,,,,,,
The Barn Grill,600,Continental,,,,,,,,,,
Queen's Kitchen & Mocktails,1000,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
The Diet Box,400,Healthy Food,,,,,,,,,,
Smoking Pizza,600,Fast Food,,,,,,,,,,
Mangalam,450,North Indian,,,,,,,,,,
Khavayye,450,Maharashtrian,,,,,,,,,,
Fountain Sizzlers,1700,Continental,,,,,,,,,,
Hongkong Pizzaria,900,Pizza,,,,,,,,,,
The Body Chef,700,Healthy Food,,,,,,,,,,
Farm View,900,Chinese,,,,,,,,,,
Quizzr Cafe & Diner,1000,Italian,,,,,,,,,,
Bikanervala,400,Mithai,,,,,,,,,,
Jab We Met,300,Fast Food,,,,,,,,,,
Shahi,600,North Indian,,,,,,,,,,
Justice Cafe and Dine,800,Cafe,,,,,,,,,,
Sapre & Sons,200,Maharashtrian,Mumbai,Goregaon West,https://www.zomato.com/mumbai/sapre-sons-goregaon-west/info,133,Quick Bites,830am to 930pm(Mon-Sun),Good,3.9,279,
Hazuka Restaurant,1000,Chinese,Mumbai,Fort,https://www.zomato.com/mumbai/hazuka-restaurant-fort/info,133,Casual Dining,1130am to 12midnight(Mon-Fri),,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
TNBT : The Next Big Thing,850,Italian,,,,,,,,,,
Chopstix,600,Chinese,,,,,,,,,,
Hotel Sagar,500,North Indian,,,,,,,,,,
Balaji Pure Veg,700,Chinese,,,,,,,,,,
The Coffee Bean & Tea Leaf,600,Cafe,,,,,,,,,,
Baker's Treat,700,Bakery,,,,,,,,,,
Cafe Noorani,750,Mughlai,,,,,,,,,,
Orchids,1200,Chinese,,,,,,,,,,
Burgers Point,250,Fast Food,Mumbai,Naupada-- Thane West,https://www.zomato.com/mumbai/burgers-point-1-naupada-thane-west/info,134,none,10am to 10pm(Mon-Sun),Average,3.2,81,
Mumbai 77,600,Continental,,,,,,,,,,"Sun)...""|""Good""|""3.9""|""876"""
Starbucks Coffee,700,Cafe,,,,,,,,,,
Olive Fast Food,300,Fast Food,,,,,,,,,,
Minus 30 Degree,200,Ice Cream,,,,,,,,,,
Rainbow Juice Centre,250,Beverages,,,,,,,,,,
Choice Restaurant,500,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hunger Foodzz,300,Burger,,,,,,,,,,
Callisto Bistro Bar,1000,North Indian,,,,,,,,,,
Unique Chinese Point,400,Chinese,Mumbai,Chembur,https://www.zomato.com/mumbai/unique-chinese-point-1-chembur/info,135,Quick Bites,11am to 11pm(Mon-Sun),Good,3.5,50,
The Friends Bench All Day Cafe,700,Cafe,,,,,,,,,,
Udipi's Khana Khazana,450,North Indian,,,,,,,,,,
Adarsh Restaurant,400,Chinese,,,,,,,,,,
Shree Laxmi,600,North Indian,,,,,,,,,,
Kwality Wall's Happiness Station,200,Desserts,,,,,,,,,,
Utsav Wine & Dine,600,Chinese,,,,,,,,,,
Berry Straw,200,Juices,,,,,,,,,,
Yadgaar Cold Drink House,300,Desserts,Mumbai,Bandra Talao-- Bandra West,https://www.zomato.com/mumbai/yadgaar-cold-drink-house-bandra-talao-bandra-west/info,135,Dessert Parlor,1030am to 1am(Mon-Sun),Good,3.7,60,
Cafe Edesia,400,Bakery,,,,,,,,,,
My China Kitchen,300,Chinese,,,,,,,,,,
Made In China,300,Fast Food,,,,,,,,,,
Hotel Super Bowl,300,Chinese,Mumbai,Ulhasnagar,https://www.zomato.com/mumbai/hotel-super-bowl-ulhasnagar-thane/info,135,Casual Dining,4pm to 1am(Mon-Sun),None,NEW,NEW,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Cake Street,200,Bakery,Mumbai,Airoli,https://www.zomato.com/mumbai/cake-street-6-airoli-navi-mumbai/info,136,Bakery,1030am to 2am(Mon-Sun),None,NEW,NEW,
A-1 Fish Koliwada,400,Chinese,,,,,,,,,,
Datt  Family Restaurant and Bar,700,North Indian,,,,,,,,,,
Nityan,500,North Indian,,,,,,,,,,
Mezban,550,Chinese,,,,,,,,,,
Apna's Kabab's Roll's,350,Rolls,,,,,,,,,,
WTF!?!,600,Fast Food,,,,,,,,,,
Bhavna,600,North Indian,,,,,,,,,,
Kiba Fine Dine,550,Chinese,,,,,,,,,,
Flavour Stones,250,Beverages,,,,,,,,,,
Lick Your Fingers,300,Italian,,,,,,,,,,
Sauces and Spices Restaurant & Bar,800,Biryani,,,,,,,,,,
Pete's Pizzeria & Kitchen,400,Pizza,,,,,,,,,,
Ansh Palace,750,North Indian,,,,,,,,,,
Ayaz's The Kebab Place,500,Mughlai,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Hotel Praveen International,1200,North Indian,,,,,,,,,,
Kenny's,450,Chinese,,,,,,,,,,
Freezing Point,150,Ice Cream,,,,,,,,,,
Tikka Masala By Kareems,700,North Indian,,,,,,,,,,
Lucknowee Zaika,800,Chinese,,,,,,,,,,
On A Roll,300,Fast Food,Mumbai,Lower Parel,https://www.zomato.com/mumbai/on-a-roll-lower-parel/info,137,Quick Bites,12noon to 1am(Mon-Sun),Average,3.4,15,
The Tha'l Co Express,800,Bohri,,,,,,,,,,
Garam Masala,700,Chinese,,,,,,,,,,
Dilli Deli,400,North Indian,,,,,,,,,,
Shahi Darbar,600,Mughlai,,,,,,,,,,
Deepa,750,North Indian,,,,,,,,,,
Meating Square,800,Continental,,,,,,,,,,
Veg Sizzel's Pure Veg,800,South Indian,,,,,,,,,,
South Coast Hotel - Nisarga,800,Chinese,,,,,,,,,,
Krishna Murari,500,South Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Lucky Restaurant,700,Biryani,,,,,,,,,,
Geeta Fast Food,150,Street Food,,,,,,,,,,
Kerala Cafe,500,Chinese,Mumbai,Vasai,https://www.zomato.com/mumbai/kerala-cafe-1-vasai/info,138,Casual Dining,11am to 11pm(Mon-Sun),Very Good,4.3,667,
H.O.D - House of Democracy,1100,North Indian,,,,,,,,,,
Mamledar Misal,300,Maharashtrian,,,,,,,,,,
Dosa Library,300,Fast Food,,,,,,,,,,
Da Hidden Cafe,500,Fast Food,,,,,,,,,,
The Bombay Cafe,400,Desserts,,,,,,,,,,
Nusta Kitchen,400,North Indian,,,,,,,,,,
Dhadak Resto Bar,1000,North Indian,,,,,,,,,,
Eden Goodness Café,800,Healthy Food,,,,,,,,,,
Urban Burger,500,Fast Food,,,,,,,,,,
Green Leaf,800,North Indian,,,,,,,,,,
Wack-O-Smack,300,Fast Food,,,,,,,,,,
The AK's Kitchen,800,North Indian,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
100 Gods Shawarma,200,Lebanese,,,,,,,,,,
Chaai Centre,450,Cafe,,,,,,,,,,
A1 Samosa,100,Street Food,Mumbai,Sion,https://www.zomato.com/mumbai/a1-samosa-sion/info,139,Quick Bites,11am to 11pm(Mon-Sun),Good,3.8,55,
The Bebe's Kitchen,500,North Indian,,,,,,,,,,
Koinonia Coffee Roasters,500,Cafe,,,,,,,,,,
Vicky's Kitchen,500,North Indian,,,,,,,,,,
Veggies,600,South Indian,,,,,,,,,,
Shaollin Temple,1000,Chinese,,,,,,,,,,
Café Popo,1500,North Indian,,,,,,,,,,
Sarkar Food Corner,500,North Indian,,,,,,,,,,
Ponchi's,400,Lebanese,Mumbai,Parel,https://www.zomato.com/mumbai/ponchis-parel/info,139,Quick Bites,12noon to 1130pm(Mon-Sun),None,NEW,NEW,
Celejor,300,Bakery,,,,,,,,,,
J.J.Express,650,North Indian,,,,,,,,,,
Metkut,500,Maharashtrian,Mumbai,Naupada-- Thane West,https://www.zomato.com/mumbai/metkut-naupada-thane-west/info,139,Casual Dining,10am to 11pm(Mon-Fri),,,,
Landmark Veg Fine Dine,800,Chinese,,,,,,,,,,
NAME,PRICE,CUSINE_CATEGORY,CITY,REGION,URL,PAGE NO,CUSINE TYPE,TIMING,RATING_TYPE,RATING,VOTES,
Khan Uncle,500,North Indian,,,,,,,,,,
BookMyShow Cafe,1100,North Indian,,,,,,,,,,
